,generation,avg_profit,avg_drawdown,num_trades,best
130,131,-6746.31072202203,32.100781404318916,-362.83,-158575.75723535568
131,132,-6738.130163978703,32.53477497134904,-366.1,-158575.75723535568
132,133,-6969.659893563306,32.532927765370495,-364.82,-158575.75723535568
133,134,-6965.312287156349,32.53292776537049,-364.83,-158575.75723535568
134,135,-6974.12893400071,32.7736988784406,-368.68,-158575.75723535568
135,136,-7012.475896605669,32.77995364874987,-367.58,-158575.75723535568
136,137,-7297.4160087321625,32.90543332481191,-365.79,-158575.75723535568
137,138,-7297.416008732162,32.9054333248119,-365.79,-158575.75723535568
138,139,-7363.259840183973,33.29787481278477,-371.14,-158575.75723535568
139,140,-7423.568886297977,33.794318471730136,-377.34,-158575.75723535568
140,141,-7423.568886297977,33.794318471730136,-377.34,-158575.75723535568
141,142,-7704.752928157062,33.84903691384293,-376.22,-158575.75723535568
142,143,-7775.591147728789,34.01720246310724,-376.18,-158575.75723535568
143,144,-7788.872636705403,34.00700784718684,-376.99,-158575.75723535568
144,145,-7890.948089913174,34.646941864587546,-382.14,-158575.75723535568
145,146,-8032.5489846151295,35.03406496104891,-386.38,-158575.75723535568
146,147,-7938.836166856777,35.669110569954256,-388.79,-158575.75723535568
147,148,-7940.845078982891,35.974834848302926,-394.9,-158575.75723535568
148,149,-7957.912786120065,35.97999297887306,-394.91,-158575.75723535568
149,150,-7964.144663833722,35.942509220439746,-395.03,-158575.75723535568
150,151,-7964.144663833722,35.94250922043974,-395.03,-158575.75723535568
151,152,-8079.92696782004,35.525668754972735,-383.5,-158575.75723535568
152,153,-8163.87010826421,35.556673809414534,-383.55,-158575.75723535568
153,154,-8519.204247390717,36.3896307747036,-396.68,-158575.75723535568
154,155,-8447.649740050467,36.72989227533306,-400.97,-158575.75723535568
155,156,-8394.565432127736,36.5178240996142,-400.91,-158575.75723535568
156,157,-8371.579850509672,35.694323550880256,-388.64,-158575.75723535568
157,158,-8088.600707887066,36.03093424773943,-391.73,-158575.75723535568
158,159,-8088.600707887066,36.03093424773942,-391.73,-158575.75723535568
159,160,-8097.466122805609,36.77755031017295,-399.88,-158575.75723535568
160,161,-8044.147935668311,36.61338888251624,-401.03,-158575.75723535568
161,162,-8044.147935668311,36.61338888251624,-401.03,-158575.75723535568
162,163,-8154.449747035068,36.42088386455631,-398.24,-158575.75723535568
163,164,-8154.449747035068,36.42088386455631,-398.24,-158575.75723535568
164,165,-8154.449747035067,36.420883864556316,-398.24,-158575.75723535568
165,166,-8154.449747035067,36.42088386455631,-398.24,-158575.75723535568
166,167,-9739.481572133018,36.79699464950931,-401.36,-158575.75723535568
167,168,-9171.41736063541,36.410596298246,-401.07,-158575.75723535568
168,169,-9152.579253616095,36.305443776652936,-397.64,-158575.75723535568
169,170,-9152.579253616095,36.305443776652936,-397.64,-158575.75723535568
170,171,-9152.579253616095,36.305443776652936,-397.64,-158575.75723535568
171,172,-9152.579253616095,36.30544377665294,-397.64,-158575.75723535568
